Showers,Sinks,CW,DW,Baths
,,,,
,,,,
,0.0389176,,,
,0.0389176,,,
,0.0106111,,,
,,,,
,,,,
,,,,
,0.0017026,,,
,0.0568562,,,
,,,,
,,,,
,,,,
,,,,
,0.070447,,,
,,,,
,,,,
,,0.0442673,0.0326894,
,,,0.0555682,
,,,0.106591,
,0.0232289,,0.0845454,
,0.1733354,,0.1169696,
,0.1886897,,0.0306061,
0.0337209,,,0.0915152,
0.2023254,,,0.1074242,
,,,,
,,,,
,,,,
,,0.0670367,,
,0.0009425,0.0712354,,
,,,,
,,,,
,,,,
,0.031955,,,
,,,,
0.227907,0.0494983,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0011858,,,
,,,,
,,,,
,0.019702,,,
,,,,
,,,,
,,,,
,0.0817878,0.0254945,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0002128,,,
,,,,
,0.0791122,,,
,,,,
,,,,
,0.0327759,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.1124312,,,,
0.3372936,0.0010337,,,
,,,,
,,,,
,0.0073275,,,
,,,,
,0.000304,,,
,,,,
,,,,
,0.0387656,,,
,,,,
,0.0175737,,,
,,,,
,,,,
,0.0309213,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0060201,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.3360252,,,,
0.1680126,0.0378534,,,
,0.002554,,,
,,,,
,0.0279722,,,
,,,,
,,,,
,0.0144421,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0032229,,,
,0.0006689,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0320158,,,
,,,,
,0.0276376,,,
,,,,
,,,,
,,,,
,0.0381879,,,
,,,,
,0.0287322,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0020979,,,
,,,,
,,,,
,,,,
,,,,
,0.0216175,,,
,0.0208574,,,
,0.0313773,,,
,0.0498936,,,
,,,,
,,,,
,,,,
,,,,
,,,0.0737121,
,,,0.0557576,
,,,0.0958334,
,0.0145333,,0.0742045,
,,,0.0478788,
,0.0484342,,0.0895454,
,,,,
,,,,
,0.1087261,,,
,0.0416236,,,
,0.0353907,,,
,,,,
,,,,
,0.0791426,,,
,0.183247,,,
,0.0344177,,,
,,,,
,,,,
,,,,
,0.027972,,,
,0.0096686,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0042262,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0207662,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0516875,,,
,0.0385527,,,
,,0.0299758,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0006385,,,
,,,,
,,,,
,0.0007905,,,
,,,,
,,,,
,,,,
,,,0.0626515,
,,,0.0401894,
,,,0.1215152,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0929158,,,
,0.0662512,,,
,0.0248708,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0463666,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0738218,,,
,,,,
,,,,
,,,,
,0.0086652,,,
,,,,
,,,,
,,,,
,0.0866526,,,
,0.039252,,,
,0.0312557,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0474004,,,
,,,,
,0.0053512,,,
,,,,
,0.0272119,,,
,,,,
,,,,
,,,,
,,,,
,0.0146549,,,
,,,,
,,,,
,,,,
,,,,
,0.0101854,,,
,,0.0628785,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0281849,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0250505,,
,,,,
,0.1189723,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0422689,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1456977,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.085193,,,
,,,,
,,,,
,,,,
,0.0084524,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1083916,,,
,0.0394953,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0005473,,,
,,,,
,0.001733,,,
,,,,
,0.0211919,,,
,,,,
,,,,
,0.0024019,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0205534,,,
,,,,
,,,,
,,,,
,,,,
,0.014959,,,
,,0.0823173,,
,,0.1186112,,
,,0.0643924,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0926118,,,
0.0604228,,,,
0.2416912,,,,
,0.0462451,,,
,0.0101247,,,
,,,,
,,,,
,,,,
,0.0077227,,,
,0.0131347,,,
,0.0001824,,,
,0.1465794,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0361204,,,
,0.0126786,,,
,0.0008513,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0075707,,,
,0.008118,,,
,,,,
,0.0004561,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0072362,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0617817,,,
,0.1860748,,,
,,,,
,,,,
,0.1324416,,,
,,,,
,,,,
,0.0213134,,,
,,,,
,,,,
,0.0217087,,,
,,,,
,,,,
,0.0020067,,,
,,,,
,,,,
,0.004287,,,
,,,,
,,,,
,0.0048039,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0097598,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.147921
,,,,0.147921
,,,,
,0.0053208,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0138644,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0335968,,,
,,,,
,0.0003344,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0251444,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0277288,,,
,,,,
,0.001277,,,
,,,,
,0.0540894,,,
,0.0317422,,,
,,0.017501,,
,9.12e-05,,,
,,,,
,,,,
,,,0.0681818,
,,,0.0421212,
,,,0.0751516,
,,,0.0792424,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0299483,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0162056,,,
,,,,
,0.0317422,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0004865,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.2909396,,,
,0.0437215,,,
,,,,
,,,,
,,,,
,,,,
,0.0219216,,,
,0.1122833,,,
,0.0937064,,,
,0.1051688,,,
,0.1010946,,,
,,,,
,,,,
,,,,
,,,,
,0.0418972,,,
,0.0005777,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0119185,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0675281,,,
,0.0231073,,,
,,,,
,,,,
,0.0337489,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0324111,,,
,,,,
,,,,
,,,,
,0.0002128,,,
,,,,
,,,,
,,,,
,0.0158103,,,
,0.0395865,,,
,0.0089085,,,
,,,,
,0.0342657,,,
,,,,
,,,,
,,,,
,,,,
,0.0093645,,,
,0.0317422,,,
,0.0059288,,,
,,,,
,0.1124658,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0035269,,0.0674621,
,,,0.0854546,
,,,0.0682576,
,,,0.0736364,
,,,,
,,,,
,,,,
,0.0191852,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.062025,,,
,0.0012162,,,
,,,,
,,,,
,,,,
,0.0307996,,,
,,,,
,0.0128306,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.000304,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0030404,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0972333,,,
,,,,
,,,,
,,,,
,0.0796595,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1042567,,,
,0.0465187,,,
,,,,
,,,,
,,,,
,6.08e-05,,,
,0.0076011,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0737586,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0102159,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0120098,,,
,0.0734265,,,
,0.0006081,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0609304,,,
,0.0133171,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0002128,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0107327,,,
,,,,
,0.0804804,,,
,,,,
,,,,
,,,,
,0.0905138,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.060231,,,
,0.2693522,,,
,0.0162359,,,
,,,,
,0.0148069,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0505625,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1086044,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0004257,,,
,,,,
,,,,
,,,,
,,,,
,0.0224688,,,
,,,,
,,,,
,0.0017634,,,
,0.1019154,,,
,,,,
,,,,
,,,,
,,,,
0.1640592,0.0001824,,,
,0.0826999,,,
,,,0.0646212,
0.3059622,,,0.0786742,
,0.0955001,,0.066894,
,,,0.1015152,
0.0603171,0.0960778,,,
0.1809513,,,,
,,,,
,,,,
,,,,
,0.1285193,,,
,,0.0491118,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0038006,,,
,,,,
,0.0319854,,,
,0.0129827,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1567345,,,
,0.2002433,,,
,0.0834904,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0118881,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1421406,,,
,,,,
,,,,
,,,,
0.1611627,0.0473092,,,
0.4297672,,,,
,,,,
,0.0361812,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0228337,,,
,0.0211006,,,
,0.0304653,,,
,,,,
,,,,
,,,,
,,,,
,0.0558528,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,0.1455681,
,0.0188811,,0.1273485,
,,,0.1049243,
,,,0.0739015,
,0.0213743,,0.0511742,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0076923,,,
,,,,
,,,,
,,,,
,0.0031621,,,
,0.0510185,,,
,0.271511,,,
,0.0759197,,,
,,,,
,,0.0514534,,
,0.0762846,,,
,,,,
,,,,
,0.0153846,,,
,0.1287322,,,
,0.1315294,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0008817,,,
,0.0889936,,,
,0.0059593,,,
,,,,
,0.0142597,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0140772,,,
,0.0631804,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.014959,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.064482,,,,
0.193446,,,,
,,,,
0.0984356,,,,
0.0984356,,,,
,,,,
,0.0181818,,,
,0.001277,,,
,,,,
,0.0735482,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0784129,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0101551,,,
,0.0010033,,,
,,,,
,0.0046823,,,
,,,,
,,,,
,,,,
,0.0218303,,,
,0.0179994,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0258133,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0061721,,,
,0.0472788,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0029188,,,
,0.0271815,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0091821,,,
,0.1192156,,,
,,,,
,0.1224384,,,
,,,,
,0.0008209,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0160535,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0131347,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0030404,,,
,0.0114929,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0544846,,,
,,,,
,,,,
,,,,
,,,,
,0.0550624,,,
,0.0033141,,,
,,,,
,0.0402858,,,
,0.02256,,,
,,,,
,,,,
,0.0787776,,,
,,,,
,,,,
,0.013834,,,
,0.0082092,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0479173,,,
,,,,
,,,,
,,,,
,0.0228337,,,
,0.0633627,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0267559,,,
,0.0004865,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0036789,,,
,,,,
,,,,
,,,,
,0.0133171,,,
,,,,
,,,,
,,,,
,,,,
,0.0013378,,,
,,,,
,0.0334753,,,
,0.1156887,,,
,0.0028884,,,
0.246829,,,,
,,,,
,0.0236242,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0418061,,,
,0.0413804,,,
,,,,
,,,,
,,,,
,0.0103679,,,
,0.0738522,,,
,0.0669807,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0257829,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0291274,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0852235,,,
,,,,
,0.0167832,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0192156,,,
,0.0524779,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0425661,,,
,,,,
,,,,
,,,,
,0.0182731,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0042262,,,
,,,,
,,,,
,,,,
,0.0007905,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0094558,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0591845,,
,,,,
,,,,
,,,,
,0.0348738,,,
,0.0047127,,,
,0.0267862,,,
,,,,
,,0.0070044,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0066586,,,
,,,,
,,,,
,,,,
,0.0160839,,,
,,0.0546629,,
,,,,
,,,,
,,,,
,,,,
,,,,0.2030793
,,,,0.2030793
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.140377,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0010033,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0230769,,,
,,,,
,0.0152326,,,
,,,0.0793561,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0021587,,,
,,,,
,0.0325935,,,
,0.0141076,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0017635,,,
,0.0010033,,,
,0.0741867,,,
,0.0152326,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0074187,,,
,,,,
,,,,
,,,,
,,,,
0.3021564,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0861356,,,
,,,,
,,,,
,,,,
,0.078048,0.0014937,,
,0.0031925,,,
,,,,
,,,,
,0.0446944,,,
,0.1098814,,,
,,,,
,,,,
,,,,
,,,,
0.4210146,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0592277,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0178778,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0007297,,,
,0.0212223,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0094469,,
,,,,
,,,,
,,,,
,,,,
,,,,0.398739
,,,,
,,,,
0.2882876,0.015871,,,
0.2162157,0.0007601,,,
,,,,
0.1924947,,,,
0.5774841,,,,
,0.0233506,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0343874,,,
,0.015719,,,
,0.0157495,,,
,0.1203708,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0292186,,,
,,,,
,,,,
,,,,
,,,,
,0.0241106,,,
,,,,
,,,,
,,,,
,0.0287321,,,
,,,,
,,,,
,,,,
,0.0484342,,,
,0.0206446,,,0.2091891
,0.0306781,,,
,,,,
,0.1094862,,,
,,,,
,0.0268471,,,
,6.08e-05,,,
,,,,
,,,,
,,,,
,,,,
,0.0490118,,,
,,,,
,,,0.089053,
,,,0.0735227,
,,,0.1821969,
,,,0.114697,
,0.0093341,,0.0573106,
,0.093159,,0.0776136,
,,,0.0990152,
,,,0.0929546,
,,,,
,0.0024931,,,
,0.079477,,,
,,,,
,,,,
,,,,
,,,,
,0.0027668,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0186379,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0609205,,
,0.0057464,,,
,,,,
,0.0002128,,,
,,,,
,,,,
,,,,
,0.0505625,,,
,0.1068106,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0440255,,,
,0.2034964,,,
,0.044512,,,
,,,,
,0.015415,,,
,0.0391304,,,
,,,,
,,,0.0822727,
,0.0534509,,0.0799242,
,0.0460321,,0.0753788,
,,,0.0872728,
,,,0.0703409,
,,,,
,0.0004561,,,
,0.0104895,,,
,,,,
,0.0022195,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0162663,,,
,,,,
,0.0038005,,,
,,,,
,,,,
,,,,
,,,,0.4039275
,0.0825479,,,
,0.0446944,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,0.0581818,
,,,0.108106,
,,,0.0564773,
,,,0.0809848,
,,,0.0647727,
,,,0.0706439,
,,,,
,,,,
,0.0304348,,,
,0.1252357,,,
,,,,
,,,,
,,,,
,0.0018851,,,
,0.0018851,,,
,0.0608088,,,
,,,,
,,,,
,0.1096383,,,
,,,,
,0.1514137,,,
,0.0002128,,,
,,,,
,0.0207358,,,
,0.0273335,,,
,0.0567042,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0903314,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0039222,,,
,0.0142597,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0021587,,,
,,,,
,,,,
,0.0158711,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0408761,,
,,0.0913807,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0173799,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1260261,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0699909,,,
,0.0190939,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.312183
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,6.08e-05,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0049863,,,
,,,,
,,,,
,0.0467012,,,
,,,,
,0.1541198,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0181514,,,
,,,,
,0.0165704,,,
,,,,
,,,,
,,,,
,,,,
,0.0018243,,,
,,,,
,,,,
,0.0167224,,,
,,,,
,0.1326543,,,
,0.0040134,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0507449,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0045303,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1102767,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0388263,,,
,0.0310732,,,
,,,,
,,,,
0.183002,,,,
0.183002,,,,
,,,,
,,,,
,,,,
,0.0005777,,,
