Date/Time,Appl_1:InteriorEquipment:Electricity [J](Hourly),COOLING HVAC FAN PUMP_1 [J](Hourly),COOLING:ELECTRICITY_1 [J](Hourly),ELECTRICITY:UNIT_1 [J](Hourly),GAS:UNIT_1 [J](Hourly),HEATING HVAC FAN PUMP_1 [J](Hourly),HEATING:ELECTRICITY_1 [J](Hourly),HEATING:GAS_1 [J](Hourly),HEATING:PROPANE_1 [m3](Hourly),HPWHFAN:ELECTRICITY_1 [J](Hourly),METERCOOLINGDUCTLOSSESLATENT_1 [J](Hourly),METERCOOLINGDUCTLOSSESSENS_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTDEHUM_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTHVAC_1 [J](Hourly),METERDELIVEREDCOOLINGSENS_1 [J](Hourly),METERDELIVEREDHEATINGSUPP_1 [J](Hourly),METERDELIVEREDHEATINGTOZONE_1 [J](Hourly),METERDHWDELIVERED_1 [J](Hourly),METERHEATINGDUCTLOSSES_1 [J](Hourly),METERPIPELOSSESUNIT_1 [J](Hourly),Misc_1:InteriorEquipment:Electricity [J](Hourly),Misc_1:InteriorEquipment:Gas [J](Hourly),PROPANE:UNIT_1 [m3](Hourly),PV:ELECTRICITY_1 [J](Hourly),SDHWPUMP:ELECTRICITY_1 [J](Hourly),TOTALLIGHTS:ELECTRICITY_1 [J](Hourly),VentFans_1:InteriorEquipment:Electricity [J](Hourly),WATERHEATING:GAS_1 [J](Hourly),WATERHEATING:PROPANE_1 [m3](Hourly) 
 10/18  07:00:00,2014734.6842869935,31735.111708177057,178373.48671032873,4335768.302801899,6632283.232787473,0.0,0.0,0.0,0.0,0.0,7603.560407390375,9736.412545917241,0.0,129765.37263295143,541892.2053371533,0.0,0.0,5125682.276672321,0.0,418213.6648580268,1018233.6182943975,0.0,0.0,0.0,0.0,1041805.4018020021,50886.0,6632283.232787473,0.0 
 10/18  08:00:00,1086151.2364550706,93261.43419261495,530263.8875615321,4419158.169727636,3226461.1722341647,0.0,0.0,0.0,0.0,0.0,21229.86580966697,60465.139492764356,0.0,403808.3665943645,1517108.256964035,0.0,0.0,1291075.0948931878,0.0,401788.3547578626,1609477.2771546902,0.0,0.0,0.0,0.0,1067118.334363729,32886.0,3226461.1722341647,0.0 
 10/18  09:00:00,1329755.0401648875,180036.02795986273,1051339.0242484383,5261506.178623102,0.0,0.0,0.0,0.0,0.0,0.0,41743.44472363926,210229.91635912183,0.0,836775.1852004607,2752445.2660528097,0.0,0.0,0.0,0.0,352617.71490672996,1609477.2771546902,0.0,0.0,0.0,0.0,1058012.809095224,32886.0,0.0,0.0 
 10/18  10:00:00,1401975.2591669525,292129.35459911407,1767803.4977637134,6131340.879404811,1752068.5983968126,0.0,0.0,0.0,0.0,0.0,64313.612203001976,460877.1663291657,0.0,1345810.4498212808,4208478.98139983,0.0,0.0,988608.9422486039,0.0,319819.73993108168,1609477.2771546902,0.0,0.0,0.0,0.0,1027069.4907203419,32886.0,1752068.5983968126,0.0 
 10/18  11:00:00,1486487.233500869,382224.5322716549,2456730.8009044986,6976247.863179941,1716703.4512806657,0.0,0.0,0.0,0.0,0.0,86375.76987094936,767549.3899402426,0.0,1804178.9819328737,5367134.903989806,0.0,0.0,831456.1716879773,0.0,254223.78997978485,1633720.9343835316,0.0,0.0,0.0,0.0,984198.3621193863,32886.0,1716703.4512806657,0.0 
 10/18  12:00:00,1461139.9375447552,425362.9337125292,3009213.1226604355,7539821.629274597,0.0,0.0,0.0,0.0,0.0,0.0,99631.4915920531,1017724.9174037092,0.0,2173145.5733071907,6264217.469940851,0.0,0.0,0.0,0.0,221425.81500413645,1657964.591612373,0.0,0.0,0.0,0.0,953255.0437445046,32886.0,0.0,0.0 
 10/18  13:00:00,1561102.5053635347,538265.8027559723,3624915.8870295204,8359284.305237396,1553570.701401622,0.0,0.0,0.0,0.0,0.0,113063.67362770441,1242598.177327352,0.0,2532573.5477957909,7345826.806062859,0.0,0.0,926805.7808040718,0.0,196787.8498538904,1657964.591612373,0.0,0.0,0.0,0.0,944149.5184759967,32886.0,1553570.701401622,0.0 
 10/18  14:00:00,1264667.7935370818,635705.0584030779,4216613.9931534179,8727500.908327453,1553620.891781676,0.0,0.0,0.0,0.0,0.0,130117.40470138233,1479273.2831594456,0.0,2858029.4622416619,8468925.946610444,0.0,0.0,0.0,0.0,196787.8498538904,1633720.9343835316,0.0,0.0,0.0,0.0,943907.1288503429,32886.0,1553620.891781676,0.0 
 10/18  15:00:00,1223934.5358189755,705133.7569299229,4666763.956733003,9260864.25256033,0.0,0.0,0.0,0.0,0.0,0.0,141240.27449528929,1597988.7526881933,0.0,3102801.113040287,9489491.988858756,0.0,0.0,117699.67640045069,0.0,172202.52992832385,1682208.2488412145,0.0,0.0,0.0,0.0,949937.7542372163,32886.0,0.0,0.0 
 10/18  16:00:00,1471547.8905707224,723887.2302807961,4639752.128431106,9578785.692148587,0.0,0.0,0.0,0.0,0.0,0.0,142756.6878956374,1563369.8594272747,0.0,3085787.0886399315,9691596.939371057,0.0,0.0,0.0,0.0,229585.82482953883,1730695.5649303483,0.0,0.0,0.0,0.0,980016.8779356147,32886.0,0.0,0.0 
 10/18  17:00:00,1845219.0101993387,810408.2841206145,5199957.350863989,10894507.271678258,1553591.206518476,0.0,0.0,0.0,0.0,0.0,160866.65797709209,1633916.8926636447,0.0,3524512.642332053,11406620.11991073,0.0,0.0,39780.73455732929,0.0,303394.42983091747,1827670.1954771649,0.0,0.0,0.0,0.0,1088366.4310171507,122886.0,1553591.206518476,0.0 
 10/18  18:00:00,1616898.3564645725,666862.5722915138,3397921.8524378205,8939154.15190939,1588906.2557054025,0.0,0.0,0.0,0.0,0.0,123275.16855065619,1071108.6331316126,0.0,2182361.3105379345,7861005.796751587,0.0,0.0,601975.9724646892,0.0,360830.3699568123,1851913.8527060056,0.0,0.0,0.0,0.0,1354671.5180094795,50886.0,1588906.2557054025,0.0 
 10/18  19:00:00,1249842.7358978338,515259.666813794,2968197.3432888698,8326734.458833627,11643305.203279006,0.0,0.0,0.0,0.0,0.0,115447.68893545683,662744.0484769242,0.0,2166383.7073386518,7659357.8724469379,0.0,0.0,8891082.164851387,0.0,344405.05985664817,1779182.879388031,0.0,0.0,0.0,0.0,1781365.8334451004,32886.0,11643305.203279006,0.0 
 10/18  20:00:00,1099677.2940912939,344048.2415535819,1966658.750982319,7320014.86484863,0.0,0.0,0.0,0.0,0.0,0.0,80860.95205106621,322056.48393906137,0.0,1593568.3365943216,5289351.945242183,0.0,0.0,18739.300602857285,0.0,311607.0848809997,1706451.9060700553,0.0,0.0,0.0,0.0,2170292.6721513799,32886.0,0.0,0.0 
 10/18  21:00:00,1054519.8238058205,277908.2091085537,1650491.064770641,6908250.909682276,1553592.4246735664,0.0,0.0,0.0,0.0,0.0,69313.48452999613,202035.44953807756,0.0,1412468.1032294599,4540588.125610884,0.0,0.0,0.0,0.0,254223.78997978485,1657964.591612373,0.0,0.0,0.0,0.0,2234481.220384889,32886.0,1553592.4246735664,0.0 
 10/18  22:00:00,870934.8708770013,227504.89458339095,1173012.6219715938,5266553.889608548,0.0,0.0,0.0,0.0,0.0,0.0,52808.97718291442,119166.51536857347,0.0,1063322.4229841845,3295180.168910551,0.0,0.0,146301.7098826306,0.0,221425.81500413645,1536746.303836715,0.0,0.0,0.0,0.0,1425469.198339848,32886.0,0.0,0.0 
 10/18  23:00:00,590726.9625039823,145801.58502280239,750385.679293213,3581722.7977336335,1632795.132180499,0.0,0.0,0.0,0.0,0.0,34575.59991772461,61747.290515292385,0.0,693800.072692025,2127998.9726700677,0.0,0.0,425098.81746685996,0.0,122979.2448525113,1439771.6732898984,0.0,0.0,0.0,0.0,622150.8976237377,32886.0,1632795.132180499,0.0 
 10/18  24:00:00,398034.84778423557,88379.2534150011,408861.72326461996,2652614.3135272988,0.0,0.0,0.0,0.0,0.0,0.0,21434.996235274608,31594.006396955985,0.0,385006.6769237311,1165812.5382562695,0.0,0.0,0.0,0.0,32797.9749756484,1415528.0160610569,0.0,0.0,0.0,0.0,308924.47300238566,32886.0,0.0,0.0 
 10/19  01:00:00,361326.33800810595,29506.751520450845,113330.61713826258,2089445.0904401749,0.0,0.0,0.0,0.0,0.0,0.0,7387.872483168808,8487.289274531482,0.0,108704.30069147879,326363.939773772,0.0,0.0,0.0,0.0,16425.310100164195,1367040.6999719232,0.0,0.0,0.0,0.0,185354.6838014321,32886.0,0.0,0.0 
 10/19  02:00:00,308386.6464355836,407.8050231616504,0.0,1808047.2834027813,1553618.523303641,0.0,0.0,0.0,0.0,0.0,104.50902521115649,93.99096108314154,0.0,-104.50902521115649,-93.99096108314154,0.0,0.0,0.0,0.0,4106.32752504106,1342797.0427430818,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,1553618.523303641,0.0 
 10/19  03:00:00,274137.112178949,0.0,0.0,1182146.286894144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106.32752504106,751553.3855142401,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 10/19  04:00:00,315134.1721865934,0.0,0.0,1255924.8105367425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16425.310100164195,775797.0427430815,0.0,0.0,0.0,0.0,132107.5956070676,32886.0,0.0,0.0 
 10/19  05:00:00,368332.6004153058,0.0,0.0,1551919.335045636,1553842.0505849664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173667.3912577555,0.0,114819.23502710936,800040.6999719229,0.0,0.0,0.0,0.0,350660.03465840706,32886.0,1553842.0505849664,0.0 
 10/19  06:00:00,608887.058491971,0.0,0.0,2452041.3517613725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393628.34493246077,897015.3305187394,0.0,0.0,0.0,0.0,823252.9627506624,122886.0,0.0,0.0 
 10/19  07:00:00,952966.3293071112,0.0,0.0,3063891.349403511,1696122.6137644419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085345.5799464775,0.0,418213.6648580268,1018233.6182943975,0.0,0.0,0.0,0.0,1041805.4018020021,50886.0,1696122.6137644419,0.0 
 10/19  08:00:00,1210083.6026376342,9930.351784231698,74337.5931163248,3531333.1590566097,1553637.7831854076,0.0,0.0,0.0,0.0,0.0,2455.2460522710646,6036.421229957114,0.0,103693.58519739312,307773.0064054503,0.0,0.0,221964.42528391124,0.0,401788.3547578626,1136977.2771546897,0.0,0.0,0.0,0.0,1067118.334363729,32886.0,1553637.7831854076,0.0 
 10/19  09:00:00,1505325.8922568509,128578.31672635675,740147.4388848047,5074427.734117926,0.0,0.0,0.0,0.0,0.0,0.0,32847.47163509928,117145.482210424,0.0,704847.4525687769,1987218.15467689,0.0,0.0,0.0,0.0,352617.71490672996,1609477.2771546902,0.0,0.0,0.0,0.0,1058012.809095224,32886.0,0.0,0.0 
 10/19  10:00:00,1603365.3542136166,208697.3031342317,1200421.8591228207,5681917.284345701,3466460.3332105956,0.0,0.0,0.0,0.0,0.0,53428.10956895063,272620.7677513489,0.0,1109183.6961622597,2989572.5408483038,0.0,0.0,1787627.8220309793,0.0,319819.73993108168,1609477.2771546902,0.0,0.0,0.0,0.0,1027069.4907203419,32886.0,3466460.3332105956,0.0 
 10/19  11:00:00,1695623.1014339436,318729.2914415441,1992144.3546008866,6657302.043979293,0.0,0.0,0.0,0.0,0.0,0.0,79727.1892982507,525156.760618615,0.0,1727839.4236899003,4607692.562507136,0.0,0.0,467416.4126988095,0.0,254223.78997978485,1633720.9343835316,0.0,0.0,0.0,0.0,984198.3621193863,32886.0,0.0,0.0 
 10/19  12:00:00,1652202.3354095394,374806.73756840769,2538694.2477211838,7209808.956056007,1553611.102198485,0.0,0.0,0.0,0.0,0.0,99066.02528444633,785931.4672942389,0.0,2123469.0295816387,5527732.908365836,0.0,0.0,13893.652418598547,0.0,221425.81500413645,1657964.591612373,0.0,0.0,0.0,0.0,953255.0437445046,32886.0,1553611.102198485,0.0 
 10/19  13:00:00,1484697.993924934,473613.9724116529,3021248.0500472269,7614560.126472183,0.0,0.0,0.0,0.0,0.0,0.0,111468.51928531022,974034.631651155,0.0,2475981.2998565316,6399700.982978549,0.0,0.0,0.0,0.0,196787.8498538904,1657964.591612373,0.0,0.0,0.0,0.0,944149.5184759967,32886.0,0.0,0.0 
 10/19  14:00:00,1411837.4783788752,554570.740900578,3570028.1443873757,8146950.426900703,1553610.4184390398,0.0,0.0,0.0,0.0,0.0,126647.52895600855,1159465.0006676673,0.0,2827945.7992744545,7532839.73766791,0.0,0.0,195501.20619404649,0.0,196787.8498538904,1633720.9343835316,0.0,0.0,0.0,0.0,943907.1288503429,32886.0,1553610.4184390398,0.0 
 10/19  15:00:00,1381431.9178426495,627005.3957967558,3980255.726841624,8653725.043559459,0.0,0.0,0.0,0.0,0.0,0.0,139877.36138213305,1282123.1727105797,0.0,3080551.9632922837,8485754.598371182,0.0,0.0,0.0,0.0,172202.52992832385,1682208.2488412145,0.0,0.0,0.0,0.0,949937.7542372163,32886.0,0.0,0.0 
 10/19  16:00:00,1613553.726821575,795449.7476875272,4906573.47899037,10059175.396365436,14972533.98668935,0.0,0.0,0.0,0.0,0.0,176492.28387159244,1552492.6076561788,0.0,3772167.8171009875,10772214.114692238,0.0,0.0,10747100.171114348,0.0,229585.82482953883,1730695.5649303483,0.0,0.0,0.0,0.0,980016.8779356147,32886.0,14972533.98668935,0.0 
 10/19  17:00:00,1984642.9221547226,725999.808098347,4466149.419467507,10215714.776214892,0.0,0.0,0.0,0.0,0.0,0.0,160767.66728037274,1329951.1135244887,0.0,3519456.307701737,10210364.321861998,0.0,0.0,0.0,0.0,303394.42983091747,1827670.1954771649,0.0,0.0,0.0,0.0,1088366.4310171507,122886.0,0.0,0.0 
 10/19  18:00:00,1748576.4955335456,769683.4938253607,4249624.7933525959,10025356.153426988,20430576.319206895,0.0,0.0,0.0,0.0,0.0,144614.252193425,1042213.4591338141,0.0,3247680.225034187,10391133.65447635,0.0,0.0,16675848.289955387,0.0,360830.3699568123,1851913.8527060056,0.0,0.0,0.0,0.0,1354671.5180094795,50886.0,20430576.319206895,0.0 
 10/19  19:00:00,1381520.874966807,469487.6108558759,2430480.3634680469,7874923.56212386,4574841.898979851,0.0,0.0,0.0,0.0,0.0,128884.11647665127,660381.43964434,0.0,1799784.261322704,6069915.485152019,0.0,0.0,1584731.3732807399,0.0,344405.05985664817,1779182.879388031,0.0,0.0,0.0,0.0,1781365.8334451004,32886.0,4574841.898979851,0.0 
 10/19  20:00:00,1233937.3574557373,315197.6666142053,1786143.6953712539,7244909.297662632,0.0,0.0,0.0,0.0,0.0,0.0,78404.55516338379,269175.2354955083,0.0,1549956.9508827944,4807614.7894335179,0.0,0.0,0.0,0.0,311607.0848809997,1706451.9060700553,0.0,0.0,0.0,0.0,2170292.6721513799,32886.0,0.0,0.0 
 10/19  21:00:00,1193943.735761204,246939.25589461498,1450325.195164901,6816539.998817982,1609055.668791015,0.0,0.0,0.0,0.0,0.0,65742.18810810398,157601.09641765429,0.0,1341768.7933212778,4022539.937714865,0.0,0.0,601720.2687564949,0.0,254223.78997978485,1657964.591612373,0.0,0.0,0.0,0.0,2234481.220384889,32886.0,1609055.668791015,0.0 
 10/19  22:00:00,984539.5398776842,197834.73627356528,1003524.2289287073,5181000.007256519,1732612.3403326753,0.0,0.0,0.0,0.0,0.0,48956.13104767018,86760.60652339219,0.0,980019.1157751554,2840477.7683358027,0.0,0.0,1309956.0007419026,0.0,221425.81500413645,1536746.303836715,0.0,0.0,0.0,0.0,1425469.198339848,32886.0,1732612.3403326753,0.0 
 10/19  23:00:00,652693.1455952629,117136.20303771128,563820.173616634,3428458.093163244,1618004.9066395686,0.0,0.0,0.0,0.0,0.0,29575.065452326133,39180.898993828436,0.0,558871.6819450677,1608919.439403852,0.0,0.0,499835.2976727312,0.0,122979.2448525113,1439771.6732898984,0.0,0.0,0.0,0.0,622150.8976237377,32886.0,1618004.9066395686,0.0 
 10/19  24:00:00,423854.0907389366,52006.27854164508,221392.32282418246,2454591.1811682067,0.0,0.0,0.0,0.0,0.0,0.0,13405.04942105491,13871.23947704816,0.0,221818.71376442153,634660.202736952,0.0,0.0,0.0,0.0,32797.9749756484,1415528.0160610569,0.0,0.0,0.0,0.0,308924.47300238566,32886.0,0.0,0.0 
 10/20  01:00:00,361326.33800810595,4525.473926529673,6409.533931977631,1957542.7296399684,1553605.187431809,0.0,0.0,0.0,0.0,0.0,1190.632590204611,944.009707225181,0.0,5686.478970216464,17847.284139670424,0.0,0.0,0.0,0.0,16425.310100164195,1367040.6999719232,0.0,0.0,0.0,0.0,185354.6838014321,32886.0,1553605.187431809,0.0 
 10/20  02:00:00,308386.6464355836,0.0,0.0,1240639.4783796198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106.32752504106,775797.0427430815,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 10/20  03:00:00,274137.112178949,0.0,0.0,1182146.286894144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106.32752504106,751553.3855142401,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 10/20  04:00:00,315134.1721865934,0.0,0.0,1255924.8105367425,1553872.429690453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346810.1771494477,0.0,16425.310100164195,775797.0427430815,0.0,0.0,0.0,0.0,132107.5956070676,32886.0,1553872.429690453,0.0 
 10/20  05:00:00,368332.6004153058,0.0,0.0,1551919.335045636,1773418.292319117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276739.2581499764,0.0,114819.23502710936,800040.6999719229,0.0,0.0,0.0,0.0,350660.03465840706,32886.0,1773418.292319117,0.0 
 10/20  06:00:00,608887.058491971,0.0,0.0,2452041.3517613725,1600888.9202980467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541849.440763799,0.0,393628.34493246077,897015.3305187394,0.0,0.0,0.0,0.0,823252.9627506624,122886.0,1600888.9202980467,0.0 
 10/20  07:00:00,952966.3293071112,0.0,0.0,3063891.349403511,1711956.257047765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990505.4279199169,0.0,418213.6648580268,1018233.6182943975,0.0,0.0,0.0,0.0,1041805.4018020021,50886.0,1711956.257047765,0.0 
 10/20  08:00:00,1210083.6026376342,0.0,0.0,3352565.214156053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63904.176303614455,0.0,401788.3547578626,1042477.2771546898,0.0,0.0,0.0,0.0,1067118.334363729,32886.0,0.0,0.0 
 10/20  09:00:00,1505325.8922568509,122247.98462197616,722170.2706450566,4955620.233773798,3412695.326310049,0.0,0.0,0.0,0.0,0.0,30005.351018927573,110758.77313092344,0.0,702850.8230373425,1912520.731818342,0.0,0.0,1449920.7876459666,0.0,352617.71490672996,1514977.2771546902,0.0,0.0,0.0,0.0,1058012.809095224,32886.0,3412695.326310049,0.0 
 10/20  10:00:00,1603365.3542136166,199955.35546629627,1177072.2498128927,5649825.727367839,0.0,0.0,0.0,0.0,0.0,0.0,51189.84681499587,269461.0713956567,0.0,1093376.6214321876,2851038.159705835,0.0,0.0,133798.44549883656,0.0,319819.73993108168,1609477.2771546902,0.0,0.0,0.0,0.0,1027069.4907203419,32886.0,0.0,0.0 
 10/20  11:00:00,1695623.1014339436,320615.5501062159,2000546.468336906,6667590.416379983,1582512.3482682515,0.0,0.0,0.0,0.0,0.0,83594.88689761225,562716.9171426653,0.0,1783737.6893602752,4497034.10239317,0.0,0.0,157762.10110742253,0.0,254223.78997978485,1633720.9343835316,0.0,0.0,0.0,0.0,984198.3621193863,32886.0,1582512.3482682515,0.0 
 10/20  12:00:00,1652202.3354095394,371453.44527459019,2525608.0053098478,7193369.421350855,0.0,0.0,0.0,0.0,0.0,0.0,101888.8595772656,798235.8979475494,0.0,2231369.557534502,5417490.543113416,0.0,0.0,0.0,0.0,221425.81500413645,1657964.591612373,0.0,0.0,0.0,0.0,953255.0437445046,32886.0,0.0,0.0 
 10/20  13:00:00,1557425.6048138305,475521.0381085817,3048705.658511198,7716652.411521981,1604940.9616837318,0.0,0.0,0.0,0.0,0.0,116635.50150866606,995383.7690782214,0.0,2602946.816577581,6370309.112466799,0.0,0.0,398698.03747428659,0.0,196787.8498538904,1657964.591612373,0.0,0.0,0.0,0.0,944149.5184759967,32886.0,1604940.9616837318,0.0 
 10/20  14:00:00,1411837.4783788752,563642.489385608,3616688.045986493,8202682.076984851,0.0,0.0,0.0,0.0,0.0,0.0,134277.08219009307,1198495.3969071438,0.0,2987115.224159202,7520863.89195265,0.0,0.0,450985.4677250764,0.0,196787.8498538904,1633720.9343835316,0.0,0.0,0.0,0.0,943907.1288503429,32886.0,0.0,0.0 
 10/20  15:00:00,2901509.0047636467,651974.9485914,4239132.513126109,10457648.469559588,3408551.587401415,0.0,0.0,0.0,0.0,0.0,151391.1011656066,1359446.9004580805,0.0,3421694.7941562549,8959401.189958046,0.0,0.0,2019598.0223036106,0.0,172202.52992832385,1682208.2488412145,0.0,0.0,0.0,0.0,949937.7542372163,32886.0,3408551.587401415,0.0 
 10/20  16:00:00,2518235.3955433445,712201.1200625263,4302090.56919634,10276125.52766817,3364127.5436178978,0.0,0.0,0.0,0.0,0.0,162200.09753987444,1420085.8186714007,0.0,3443813.6695744108,9283020.79552494,0.0,0.0,2257210.3295652859,0.0,229585.82482953883,1730695.5649303483,0.0,0.0,0.0,0.0,980016.8779356147,32886.0,3364127.5436178978,0.0 
 10/20  17:00:00,1984642.9221547226,755313.8497262159,4651821.508103866,10430700.90647912,1553590.8618250136,0.0,0.0,0.0,0.0,0.0,170847.53920441628,1411342.256940689,0.0,3750458.264882864,10561103.861792192,0.0,0.0,124811.11679998815,0.0,303394.42983091747,1827670.1954771649,0.0,0.0,0.0,0.0,1088366.4310171507,122886.0,1553590.8618250136,0.0 
 10/20  18:00:00,1748576.4955335456,610074.610795452,2989741.2743696926,8605863.751414175,0.0,0.0,0.0,0.0,0.0,0.0,126912.96930869996,906071.812140898,0.0,2236906.168028471,7139934.741715964,0.0,0.0,35612.15313409708,0.0,360830.3699568123,1851913.8527060056,0.0,0.0,0.0,0.0,1354671.5180094795,50886.0,0.0,0.0 
 10/20  19:00:00,1381520.874966807,380581.8657589838,2141578.3862579755,7497115.839816896,0.0,0.0,0.0,0.0,0.0,0.0,94382.77348807354,448605.7877768288,0.0,1771184.4620082712,5593244.033507225,0.0,0.0,209683.90226638478,0.0,344405.05985664817,1779182.879388031,0.0,0.0,0.0,0.0,1781365.8334451004,32886.0,0.0,0.0 
 10/20  20:00:00,1233937.3574557373,317885.1429769938,1797053.7576220309,7258506.836276197,3388378.0854531626,0.0,0.0,0.0,0.0,0.0,79903.93569305534,258380.668014697,0.0,1608282.883248481,4880912.669641424,0.0,0.0,1448813.2149710097,0.0,311607.0848809997,1706451.9060700553,0.0,0.0,0.0,0.0,2170292.6721513799,32886.0,3388378.0854531626,0.0 
 10/20  21:00:00,1193943.735761204,246825.38892106294,1440647.9130793696,6806748.849758899,0.0,0.0,0.0,0.0,0.0,0.0,66021.02799373321,156579.21321346373,0.0,1362113.0698373984,3993131.1203432485,0.0,0.0,0.0,0.0,254223.78997978485,1657964.591612373,0.0,0.0,0.0,0.0,2234481.220384889,32886.0,0.0,0.0 
 10/20  22:00:00,984539.5398776842,191102.66402719994,962151.7498815009,5132895.455962947,0.0,0.0,0.0,0.0,0.0,0.0,47195.90839137461,85784.07599511658,0.0,940497.5776473498,2720117.701593604,0.0,0.0,0.0,0.0,221425.81500413645,1536746.303836715,0.0,0.0,0.0,0.0,1425469.198339848,32886.0,0.0,0.0 
 10/20  23:00:00,652693.1455952629,111940.56538492379,548831.7577912003,3408274.039685023,1553571.582521426,0.0,0.0,0.0,0.0,0.0,28024.214568219377,39305.83330212514,0.0,542706.3040497529,1566727.405851212,0.0,0.0,0.0,0.0,122979.2448525113,1439771.6732898984,0.0,0.0,0.0,0.0,622150.8976237377,32886.0,1553571.582521426,0.0 
 10/20  24:00:00,423854.0907389366,52880.621138834016,226279.54738910093,2460352.7483303139,0.0,0.0,0.0,0.0,0.0,0.0,13416.402374670422,15082.340266590008,0.0,225160.81556101235,649275.2200242066,0.0,0.0,0.0,0.0,32797.9749756484,1415528.0160610569,0.0,0.0,0.0,0.0,308924.47300238566,32886.0,0.0,0.0 
 10/21  01:00:00,345834.7922352855,4824.849307525072,7162.035748833266,1943103.0610649989,0.0,0.0,0.0,0.0,0.0,0.0,1240.5338936817339,1090.6079807158433,0.0,6367.862255625021,19966.319617321456,0.0,0.0,0.0,0.0,16425.310100164195,1367040.6999719232,0.0,0.0,0.0,0.0,185354.6838014321,32886.0,0.0,0.0 
 10/21  02:00:00,298058.9492537034,0.0,0.0,1230311.7811977396,1553716.0646949718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106.32752504106,775797.0427430815,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,1553716.0646949718,0.0 
 10/21  03:00:00,268973.2635880088,0.0,0.0,1176982.4383032039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106.32752504106,751553.3855142401,0.0,0.0,0.0,0.0,123569.78920095472,32886.0,0.0,0.0 
 10/21  04:00:00,304806.4750047131,0.0,0.0,1245597.1133548623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16425.310100164195,775797.0427430815,0.0,0.0,0.0,0.0,132107.5956070676,32886.0,0.0,0.0 
 10/21  05:00:00,352841.0546424854,0.0,0.0,1536427.7892728153,1553920.687465383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114819.23502710936,800040.6999719229,0.0,0.0,0.0,0.0,350660.03465840706,32886.0,1553920.687465383,0.0 
 10/21  06:00:00,567576.2697644498,0.0,0.0,2410730.5630338515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100460.80248297249,0.0,393628.34493246077,897015.3305187394,0.0,0.0,0.0,0.0,823252.9627506624,122886.0,0.0,0.0 
 10/21  07:00:00,870344.7518520688,0.0,0.0,2981269.7719484686,1553874.5783287455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235078.91661455239,0.0,418213.6648580268,1018233.6182943975,0.0,0.0,0.0,0.0,1041805.4018020021,50886.0,1553874.5783287455,0.0 
 10/21  08:00:00,1086151.2364550706,0.0,0.0,3228632.8479734889,1601540.8141308847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781585.9905102521,0.0,401788.3547578626,1042477.2771546898,0.0,0.0,0.0,0.0,1067118.334363729,32886.0,1601540.8141308847,0.0 
